Gender,Country,SubscriptionType,ContractType,TenureMonths,MonthlyCharge,SupportTickets,DaysSinceLastLogin,PaymentFailures,Churn
Female,India,Premium,Monthly,32,88.87,0,4,1,1
Female,Germany,Free,Monthly,43,13.55,4,63,0,1
Male,Germany,Free,Monthly,3,3.47,1,20,0,1
Female,UK,Basic,Monthly,63,45.79,1,2,0,0
Male,Germany,Basic,Monthly,40,34.77,0,5,0,0
Female,USA,Free,Monthly,18,13.17,2,21,0,0
Male,Germany,Free,Annual,67,14.6,1,9,0,0
Female,USA,Free,Annual,62,4.54,2,17,0,0
Male,India,Premium,Monthly,10,50.05,1,35,0,1
Female,UK,Basic,Monthly,52,48.7,0,35,2,1
Female,Germany,Free,Monthly,46,2.83,2,26,0,1
Male,USA,Basic,Annual,55,47.48,4,48,0,1
Male,USA,Free,Annual,46,0.99,1,5,0,0
Male,USA,Premium,Monthly,60,92.91,1,4,1,1
Male,Egypt,Free,Annual,26,9.94,2,35,0,1
Female,Canada,Premium,Monthly,27,51.0,2,9,0,1
Female,India,Basic,Monthly,38,47.34,3,16,0,1
Male,Germany,Free,Monthly,22,9.45,1,30,0,0
Female,Egypt,Basic,Monthly,26,34.41,1,11,1,1
Male,Germany,Free,Monthly,69,0.78,0,3,0,0
Male,Germany,Premium,Monthly,35,80.98,7,25,0,1
Female,UK,Free,Annual,66,2.59,0,37,1,0
Female,UK,Premium,Monthly,51,78.63,0,0,0,0
Female,UK,Basic,Monthly,18,26.28,2,18,0,0
Female,Egypt,Premium,Monthly,43,98.72,1,14,0,0
Female,Germany,Basic,Monthly,12,40.53,0,7,0,1
Female,Canada,Premium,Monthly,3,63.14,1,4,0,1
Female,India,Basic,Monthly,7,27.34,0,5,0,1
Male,UK,Basic,Monthly,6,25.79,1,28,0,1
Male,UK,Free,Monthly,45,8.7,0,17,0,0
Male,Germany,Premium,Monthly,39,50.6,2,87,1,1
Male,Germany,Basic,Monthly,51,41.47,2,6,0,1
Male,Egypt,Free,Annual,9,11.3,3,69,0,0
Female,Egypt,Premium,Annual,23,98.38,1,16,0,0
Male,UK,Free,Monthly,12,7.31,2,3,2,1
Male,Germany,Basic,Monthly,62,43.02,1,4,1,1
Male,Canada,Free,Monthly,40,5.63,2,21,0,0
Male,India,Free,Monthly,54,7.55,3,39,0,1
Male,Germany,Premium,Monthly,7,94.26,0,30,0,1
Male,Germany,Premium,Monthly,17,56.98,1,23,0,1
Male,USA,Free,Monthly,50,5.27,2,4,0,0
Female,Egypt,Premium,Annual,24,88.78,1,3,0,1
Female,India,Free,Monthly,2,4.17,1,0,1,1
Male,UK,Basic,Monthly,33,47.58,0,2,0,1
Female,Germany,Basic,Monthly,21,48.39,0,32,1,1
Female,UK,Free,Annual,53,2.54,2,50,0,0
Female,Germany,Basic,Annual,46,31.24,1,6,1,0
Female,UK,Premium,Monthly,45,89.86,3,35,0,1
Male,India,Premium,Annual,9,96.96,3,5,1,1
Female,Egypt,Basic,Monthly,6,48.04,1,6,1,1
Female,India,Free,Annual,51,13.91,1,6,0,0
Female,USA,Premium,Annual,35,91.83,1,1,0,0
Male,Canada,Premium,Monthly,53,58.16,2,5,1,1
Male,Egypt,Premium,Annual,19,51.11,2,10,1,0
Male,India,Free,Monthly,69,6.71,0,11,1,0
Male,USA,Premium,Monthly,25,78.77,1,8,0,1
Male,Canada,Free,Monthly,11,9.09,2,16,1,1
Male,USA,Free,Annual,17,5.48,4,10,0,0
Male,Germany,Basic,Monthly,36,31.63,0,77,2,0
Female,Germany,Basic,Monthly,21,45.35,0,36,0,0
Female,UK,Free,Annual,18,7.33,2,59,0,0
Female,Egypt,Basic,Monthly,60,49.51,4,18,2,1
Male,Germany,Basic,Monthly,18,33.01,1,25,0,1
Male,USA,Premium,Monthly,1,80.22,4,4,0,1
Male,Egypt,Basic,Monthly,14,29.1,5,31,0,1
Male,Germany,Free,Monthly,8,12.66,4,6,2,1
Male,UK,Free,Monthly,66,1.48,0,3,1,0
Female,India,Premium,Annual,51,75.54,0,1,0,0
Female,UK,Free,Annual,60,6.01,1,14,0,0
Male,Canada,Basic,Monthly,34,36.09,1,7,0,1
Male,Germany,Free,Monthly,36,12.18,1,95,0,1
Male,Canada,Premium,Monthly,62,98.09,1,6,0,1
Male,Canada,Premium,Annual,1,72.57,1,44,0,0
Female,USA,Free,Monthly,42,1.92,0,8,1,0
Male,Egypt,Basic,Monthly,1,42.52,1,30,1,1
Male,USA,Premium,Annual,54,62.04,4,24,0,0
Male,Germany,Basic,Monthly,47,20.95,1,18,0,0
Male,Canada,Free,Monthly,39,1.04,0,12,0,0
Female,India,Free,Annual,30,7.27,2,24,0,1
Male,Canada,Basic,Annual,7,46.68,2,12,0,0
Male,India,Basic,Monthly,22,47.41,0,17,0,0
Female,USA,Basic,Annual,50,33.82,2,20,0,1
Female,USA,Free,Monthly,45,6.27,3,7,0,1
Female,Egypt,Premium,Annual,72,64.18,1,9,0,0
Male,Canada,Basic,Monthly,10,45.75,0,0,0,1
Male,UK,Premium,Annual,14,56.88,3,42,0,1
Female,USA,Basic,Annual,46,22.36,1,31,0,0
Female,USA,Free,Annual,6,6.13,2,4,0,0
Female,Egypt,Basic,Annual,21,39.2,2,10,0,0
Female,India,Premium,Monthly,62,65.48,2,12,0,0
Female,Egypt,Premium,Monthly,19,52.92,0,9,0,0
Female,Canada,Free,Monthly,62,3.35,2,35,0,0
Male,Germany,Premium,Annual,53,63.81,4,28,0,1
Male,Germany,Free,Annual,24,14.26,0,32,1,1
Male,India,Premium,Monthly,56,63.7,3,52,0,1
Female,USA,Premium,Annual,62,58.76,2,20,0,0
Female,India,Premium,Annual,34,69.35,1,21,1,1
